sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
3871,[13],"And it seems clear from the way it was done, and the way Francis treated Muller in general, that he was indeed got rid of.",Series,[],[],['polysyndenton'],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'the way it was done' and 'the way Francis treated Muller in general' qualifies as polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'the way it was done' and 'the way Francis treated Muller in general' suggests the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses the asyndenton property by listing two items ('the way it was done' and 'the way Francis treated Muller in general') without using any conjunctions.""
}",['asyndenton'],0
3886,[ 9  9 13],Peradventure there be fifty righteous within the city: wilt thou also destroy and not spare the place for the fifty righteous that are therein?,Series,[],[],[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'fifty righteous' and 'the fifty righteous that are therein' are listed together, implying that they are related or part of the same category.""
}",['bracketing'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing the items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing the criteria without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The text lists the number of righteous people in the city in an increasing order, from one to fifty.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fifty righteous' and 'the fifty righteous' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'fifty righteous' and 'the fifty righteous' suggests an increasing order, as the second phrase builds upon the first.""
}",['order_(incrementum)'],0
3895,[13],Impossible.,Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing out short, succinct phrases without any conjunctions.""
}",['asyndenton'],timeout,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing three short, impactful sentences without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the listed properties are present in the text. The text does not exhibit any specific rhetorical or linguistic structures related to listing or ordering of items."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the listed properties are present in the provided text.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the listed properties are present in the text.""
}",[],0
3937,[ 9  9 13],"Of course this would be of little interest to secular journalists, who have paid no mind to his habit of rewriting Catholicism, but the sex abuse crisis is something secular journalists are very interested in, a fact Bergoglio seems not to have understood.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The listing of items 'rewriting Catholicism', 'the sex abuse crisis', and 'secular journalists are very interested in' uses no conjunctions, indicating asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'truth', 'love', 'courage', and 'honesty' indicates the presence of polysyndenton.""
}",['polysyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'but' between 'rewriting Catholicism' and 'the sex abuse crisis' creates a polysyndeton, emphasizing the contrast between the two ideas.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],0
3951,[ 8 13  8],"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy.",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'many in the West' and 'indeed across the nation' fits the definition of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [
    ""polysyndenton""
  ],
  ""Explanation"": ""The example text uses a conjunction 'and' between the items 'in the West', 'across the nation', emphasizing and linking them together.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'truth' and 'love' indicates the presence of polysyndeton.""
}",['asyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, such as 'and' or 'or'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a listing of locations without any conjunctions, as seen in 'in the West, and indeed across the nation'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing items without any conjunctions ('in the West', 'across the nation').""
}",['asyndenton'],1
3966,[13],It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'Iranian parties' and 'open accounts' suggests polysyndeton.""
}",['polysyndenton'],timeout,[],timeout,[],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a listing of items without any conjunctions, which is characteristic of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating an asyndeton structure.""
}",['asyndenton'],1
3967,[13],It did not allow Iran to send funds to the US or receive funds from the US.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing two actions (send funds to the US, receive funds from the US) without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton with the repeated use of 'or' between the listed actions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text lists two actions without using any conjunctions, which is a characteristic of asyndenton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of actions without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a listing of items without any conjunctions, making it an example of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a listing of two items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],1
3988,[ 8 13],They make sure that the Islamic instruction in these textbooks presents a picture of Islam that is so pristine and whitewashed that it sometimes crosses the boundary from mere pro-Muslim bias into outright Islamic proselytizing.,Series,[],[],[],timeout,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing multiple clauses without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses a list of items without any conjunctions, indicating the use of asyndenton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'mere pro-Muslim bias' and 'outright Islamic proselytizing' implicitly lumps them together as two examples of the same phenomenon, indicating bracketing.""
}",['bracketing'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'pristine', 'whitewashed', and 'pro-Muslim bias' demonstrates the polysyndenton property.""
}",['polysyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'mere' and 'outright' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],0
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Series,[],[],[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The items 'parents' and 'Chatham Middle School in Chatham, New Jersey' are implicitly lumped together as the complainants in the federal complaint.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text implicitly lumps together 'Chatham Middle School' and 'parent' as the ones involved in the federal complaint.""
}",['bracketing'],"``` 
{
  ""Properties"": [""bracketing"", ""asyndenton""],
  ""Explanation"": ""The items 'Chatham Middle School in Chatham, New Jersey' and 'videos that proselytized for Islam' are implicitly lumped into the same category, and no conjunctions are used when listing them.""
}
```","['bracketing', 'asyndenton']",[],['bracketing'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'Chatham Middle School in Chatham, New Jersey' implicitly lumps these two entities into the same category, indicating that the school is located in the town of Chatham, New Jersey.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'Chatham Middle School in Chatham, New Jersey' implicitly lumps them together as part of the same entity.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'Chatham Middle School in Chatham, New Jersey' brackets the location and institution together, implicitly lumping them into the same category.""
}",['bracketing'],1
4019,[13],"Anti-jihadist activist Pamela Geller praised Orban for his honesty and wrote, ""At last, a politician who speaks the truth about the Muslim invasion of Europe.",Series,[],[],[],"{
  ""Properties"": [""asyndenton"", ""polysyndenton""],
  ""Explanation"": ""The text uses asyndenton when listing the qualities 'honesty' and 'truth' and then uses polysyndenton when listing the qualities 'truth', 'love', 'courage', and 'honesty'.""
}","['asyndenton', 'polysyndenton']","{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions between them: 'praised Orban for his honesty' and 'wrote, 'At last, a politician who speaks the truth about the Muslim invasion of Europe.'""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the conjunction 'and' between the items 'honesty' and 'wrote'""
}",['polysyndenton'],[],"['asyndenton', 'polysyndenton']",-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the qualities of Orban, creating an asyndeton: 'honesty' and 'speaks the truth about the Muslim invasion of Europe.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing two items ('honesty' and 'the truth') without any conjunction between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing two items without any conjunction between them: 'praised Orban for his honesty and wrote'.""
}",['asyndenton'],1
