sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency_y,gpt3.5_majority
4349,[14],The Last-Minute Character Assassination of Judge Kavanaugh,Aspect,[],[],[],TRUE,"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' expresses a simple fact about the topic without implying completion, ongoingness, or habitualness."" 
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' expresses a simple fact.""
}",['simple'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of the present participle 'assassination' indicates an ongoing action.""
}",['progressive'],,[],['simple'],-1,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The headline expresses a simple fact without indicating completion, ongoingness, or progression of an action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text simply presents the title of an article without indicating any specific actions or states.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The title 'The Last-Minute Character Assassination of Judge Kavanaugh' expresses a simple fact about an event or situation without indicating any particular aspect of the action.""
}",['simple'],TRUE,
4375,[ 9 15],"Under an obscure set of US regulations known as the International Trade in Arms Regulations (ITAR), Wilson was accused of exporting weapons without a license, just as if he’d shipped his plastic gun to Mexico rather than put a digital version of it on the internet.",Aspect,"['simple', 'perfect']","['simple', 'perfect']",['simple'],FALSE,,[],,[],,[],,"['simple', 'perfect']",['simple'],0,['simple'],timeout,[],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had shipped' signals a completed action, indicating the perfect aspect.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had shipped' indicates a completed action, which aligns with the perfect aspect.""
}",['perfect'],FALSE,
4378,[16],"The Sun is getting cooler and dimmer, but scientists aren’t worried",Aspect,"['simple', 'progressive']","['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,"['simple', 'progressive']",['progressive'],0,['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'is getting' indicates an ongoing action or change in the state of the Sun.""
}",['progressive'],"{
    ""Properties"": [""progressive""],
    ""Explanation"": ""The use of 'is getting' indicates an ongoing or incomplete action, suggesting that the cooling and dimming of the Sun is happening over a period of time.""
}",['progressive'],"{
  ""Properties"": [
    ""progressive""
  ],
  ""Explanation"": ""The use of the progressive aspect 'is getting' indicates an ongoing change in the condition of the Sun.""
}",['progressive'],TRUE,
4379,[16],"It was as though someone had plausibly told me that, yes, there were fairies and magical kingdoms in real life, “just around the corner”.",Aspect,"['simple', 'perfect']","['simple', 'perfect']",['simple'],FALSE,,[],,[],,[],,"['simple', 'perfect']",['simple'],0,['simple'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had plausibly told' indicates a completed action in the past, which aligns with the perfect aspect.""
}",['perfect'],"{
  ""Properties"": [
    ""perfect""
  ],
  ""Explanation"": ""The use of 'had' indicates that the action of being told about fairies and magical kingdoms occurred before another past action, expressing a completed action.""
}",['perfect'],"{
  ""Properties"": [
    ""perfect""
  ],
  ""Explanation"": ""The use of 'had' before 'told' indicates a completed action in the past, suggesting the perfect aspect.""
}",['perfect'],TRUE,
4392,[16],"“No evidence…” Lie big, lie often, and when caught, keep lying.",Aspect,['simple'],"['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,['simple'],['simple'],1,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without specifying the completion, perpetuity, or ongoing nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text contains the simple aspect as it expresses a simple fact ('Lie big, lie often...'). It also contains the progressive aspect as it conveys an ongoing or habitual action ('and when caught, keep lying.').""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],FALSE,
4405,[16],So interesting!,Aspect,[],[],[],TRUE,"{
    ""Properties"": [],
    ""Explanation"": ""The example text does not contain any aspect properties as it does not express a specific action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is not a sentence expressing an action or event.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any aspect properties as it is not expressing an action or a completed action.""
}",[],,[],[],1,[],"{
  ""Properties"": [],
  ""Explanation"": ""There are no examples provided in the text that demonstrate the use of aspect properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'So interesting!' does not contain any indication of aspect, as it does not describe an action or event with a specific temporal quality.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""Aspect properties are not used in the given text.""
}",[],TRUE,
4408,[ 1 16],"This is more of the same old, same old going on, and it looks like it’s about to get a lot worse.",Aspect,"['simple', 'progressive']","['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,"['simple', 'progressive']",['progressive'],0,['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'is going on' indicates an ongoing action, which aligns with the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'is going' indicates an ongoing or habitual action, fitting the definition of the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [
    ""progressive""
  ],
  ""Explanation"": ""The text uses the progressive aspect to express an ongoing or habitual action ('going on')""
}",['progressive'],TRUE,
4419,[16],"Meanwhile, Democrat election officials are marking ballots themselves and “finding” boxes of them everywhere to try to get him to victory, and when confronted about that, Gillum says, “Every vote must be counted.”",Aspect,"['simple', 'progressive']","['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,"['simple', 'progressive']",['simple'],0,['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence 'Democrat election officials are marking ballots themselves and finding boxes of them everywhere' uses the progressive aspect to express an ongoing or habitual action.""
}","['simple', 'progressive']","{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'are marking' and 'are finding' indicates ongoing or habitual actions, suggesting the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about the actions of Democrat election officials and their behavior.""
}",['simple'],FALSE,
4431,[16],“I had no way to see into his mind.,Aspect,['simple'],['simple'],['simple'],TRUE,,[],,[],,[],,['simple'],['perfect'],-1,['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates a completed action (seeing into his mind) before a certain point in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had' indicates that the action is completed, suggesting a perfect aspect.""
}",['perfect'],"{
    ""Properties"": [""perfect""],
    ""Explanation"": ""The use of 'had' indicates a completed action, showing that there was no way to see into his mind at a specific point in the past.""
}",['perfect'],TRUE,
4434,[ 8 16],No more games.,Aspect,[],[],['simple'],FALSE,,[],,[],,[],,[],[],1,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'No more games.' expresses a simple fact without indicating any specific aspect of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""perfect"", ""progressive""],
  ""Explanation"": ""The phrase 'No more games' expresses a simple fact ('No games are taking place'), a completed action ('Games have ended'), and an ongoing or habitual action ('Games are no longer happening').""
}","['simple', 'perfect', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement 'No more games.' expresses a simple fact without indicating completion, ongoingness, or habitualness. It is a straightforward declaration.""
}",['simple'],FALSE,
4436,[16],“So what if this code is a gun?”,Aspect,['simple'],['simple'],['simple'],TRUE,,[],,[],,[],,['simple'],[],-1,[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement expresses a simple fact without indicating any specific aspect of the action being performed.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating the completion, ongoing nature, or duration of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement expresses a simple fact without indicating completion, ongoing action, or habitual action.""
}",['simple'],TRUE,
4440,[17],Once again the media are blaming the messenger instead of dealing with Islamic violence.,Aspect,['progressive'],['progressive'],['progressive'],TRUE,,[],,[],,[],,['progressive'],['simple'],-1,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating a completed action or ongoing state.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating the completion, progress, or ongoing nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating a completed or ongoing action.""
}",['simple'],TRUE,
4448,[17],"@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom.",Aspect,"['simple', 'progressive']","['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,"['simple', 'progressive']",['simple'],0,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The tweet expresses a simple fact without indicating the completion or ongoing nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The text contains the simple aspect as it expresses a simple fact, and the progressive aspect as it describes an ongoing or habitual action.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The tweet expresses a simple fact without indicating any completion, ongoing, or habitual action.""
}",['simple'],FALSE,
